city,CH,date,time,dayofweek,meter,busy,road,way,weather,video,num,cnt,car,bus,truck
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,082,1,15,1,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,083,1,8,1,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,084,1,14,1,6
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,085,1,12,0,2
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,086,1,24,0,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,087,1,27,0,6
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,088,1,31,0,6
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,089,1,27,0,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,090,1,36,1,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,091,1,34,0,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,092,1,32,1,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,093,1,12,0,6
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,094,1,12,0,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,095,1,17,2,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,096,1,16,1,6
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,097,1,13,1,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,098,1,15,0,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,099,1,15,1,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,100,1,11,1,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,101,1,10,0,0
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,102,1,10,0,1
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,103,1,14,0,0
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,104,1,14,0,0
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,105,1,12,0,2
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,106,1,11,1,0
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,107,1,12,0,1
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,108,1,16,0,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,109,1,23,2,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,110,1,29,0,6
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,111,1,23,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,112,1,19,0,7
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,113,1,19,0,8
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,114,1,28,0,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,115,1,26,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,116,1,12,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,117,1,15,0,7
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,118,1,13,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,119,1,20,0,2
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,120,1,16,0,2
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,121,1,15,0,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,122,1,19,1,2
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,123,1,13,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,124,1,10,1,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,125,1,9,0,1
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,126,1,8,1,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,127,1,8,0,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,128,1,12,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,129,1,10,0,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,130,1,6,0,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,131,1,32,1,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,132,1,34,1,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,133,1,41,1,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,134,1,39,0,6
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,135,1,40,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,136,1,35,0,6
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,137,1,29,0,6
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,138,1,12,2,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,139,1,12,1,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,140,1,16,0,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,141,1,15,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,142,1,15,0,5
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,143,1,17,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,144,1,13,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,145,1,14,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,146,1,19,1,1
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,147,1,13,0,4
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,148,1,17,0,2
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,149,1,13,0,3
Suwon,CH02,20201012,1858,MON,9m,RH,highway,TW5,sunny,FHD,150,1,13,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,001,1,14,1,0
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,002,1,8,1,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,003,1,7,1,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,004,1,18,1,8
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,005,1,21,0,10
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,006,1,17,0,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,007,1,26,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,008,1,25,0,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,009,1,25,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,010,1,25,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,011,1,13,1,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,012,1,17,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,013,1,20,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,014,1,17,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,015,1,19,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,016,1,17,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,017,1,16,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,018,1,29,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,019,1,11,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,020,1,12,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,021,1,12,0,0
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,022,1,13,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,023,1,12,1,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,024,1,14,0,0
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,025,1,15,0,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,026,1,31,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,027,1,29,0,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,028,1,30,0,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,029,1,30,0,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,030,1,33,0,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,031,1,28,0,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,032,1,29,0,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,033,1,12,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,034,1,7,1,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,035,1,10,2,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,036,1,14,1,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,037,1,16,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,038,1,12,0,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,039,1,14,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,040,1,11,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,041,1,13,0,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,042,1,10,1,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,043,1,11,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,044,1,11,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,045,1,10,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,046,1,10,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,047,1,9,2,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,048,1,10,1,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,049,1,20,0,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,050,1,19,0,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,051,1,20,1,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,052,1,23,1,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,053,1,20,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,054,1,25,1,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,055,1,20,0,9
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,056,1,8,0,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,057,1,14,0,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,058,1,10,1,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,059,1,11,2,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,060,1,19,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,061,1,19,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,062,1,17,1,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,063,1,18,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,064,1,9,1,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,065,1,10,0,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,066,1,10,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,067,1,9,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,068,1,8,2,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,069,1,12,2,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,070,1,13,0,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,071,1,24,2,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,072,1,18,4,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,073,1,23,2,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,074,1,18,2,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,075,1,17,5,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,076,1,29,3,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,077,1,28,1,8
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,078,1,14,0,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,079,1,13,1,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,080,1,13,1,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,081,1,11,1,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,082,1,13,0,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,083,1,10,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,084,1,15,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,085,1,11,1,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,086,1,9,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,087,1,9,1,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,088,1,9,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,089,1,14,1,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,090,1,10,1,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,091,1,8,2,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,092,1,10,1,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,093,1,23,1,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,094,1,29,3,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,095,1,26,0,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,096,1,27,0,8
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,097,1,25,1,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,098,1,27,0,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,099,1,24,0,8
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,100,1,19,0,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,101,1,15,0,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,102,1,13,0,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,103,1,19,0,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,104,1,23,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,105,1,10,1,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,106,1,11,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,107,1,15,0,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,108,1,13,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,109,1,10,0,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,110,1,11,1,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,111,1,12,1,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,112,1,14,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,113,1,11,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,114,1,6,0,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,115,1,6,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,116,1,23,1,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,117,1,25,1,8
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,118,1,22,2,12
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,119,1,25,1,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,120,1,29,0,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,121,1,29,1,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,122,1,26,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,123,1,20,2,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,124,1,13,1,1
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,125,1,21,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,126,1,16,1,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,127,1,13,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,128,1,13,0,9
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,129,1,9,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,130,1,9,0,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,131,1,8,0,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,132,1,9,0,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,133,1,11,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,134,1,7,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,135,1,9,0,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,136,1,7,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,137,1,8,1,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,138,1,20,1,6
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,139,1,20,1,10
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,140,1,12,0,10
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,141,1,21,0,8
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,142,1,23,1,3
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,143,1,29,0,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,144,1,27,1,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,145,1,25,0,4
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,146,1,10,0,7
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,147,1,8,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,148,1,9,1,2
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,149,1,15,1,5
Suwon,CH02,20201012,1928,MON,9m,RH,highway,TW5,sunny,FHD,150,1,18,0,3
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,001,1,0,1,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,002,1,1,1,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,003,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,006,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,007,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,008,1,3,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,009,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,010,1,1,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,011,1,6,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,012,1,0,1,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,013,1,0,1,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,014,1,1,1,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,015,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,016,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,018,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,019,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,020,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,021,1,2,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,022,1,2,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,023,1,3,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,024,1,5,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,025,1,4,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,026,1,1,1,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,027,1,1,1,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,028,1,2,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,029,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,030,1,0,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,031,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,032,1,4,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,033,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,034,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,035,1,0,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,036,1,0,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,038,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,039,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,040,1,5,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,041,1,3,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,042,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,043,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,044,1,3,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,045,1,3,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,046,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,048,1,2,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,049,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,050,1,1,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,051,1,4,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,052,1,3,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,053,1,4,0,2
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,054,1,5,0,2
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,055,1,8,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,056,1,5,0,2
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,057,1,6,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,058,1,4,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,059,1,3,0,0
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,060,1,4,1,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,061,1,2,0,1
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,062,1,5,0,3
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,063,1,2,0,2
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,064,1,1,0,2
Suwon,CH02,20201213,0732,SUN,9m,NH,highway,TW5,snow,FHD,065,1,4,0,2
